,c1,c2,c3,c4,c5,c6,c7,c8,c9,m,p,b
1950,1,-1,-1,-1,1,0,0,1,0,8,X,XOOOX--X-
1951,1,-1,-1,-1,1,0,1,0,0,8,X,XOOOX-X--
1952,1,-1,-1,-1,1,1,0,0,0,8,X,XOOOXX---
1953,1,-1,-1,1,0,0,0,-1,1,4,X,XOOX---OX
1954,1,-1,-1,1,0,0,0,1,-1,6,X,XOOX---XO
1955,1,-1,-1,1,0,0,-1,0,1,4,X,XOOX--O-X
1956,1,-1,-1,1,0,0,-1,1,0,4,X,XOOX--OX-
1957,1,-1,-1,1,0,-1,0,0,1,4,X,XOOX-O--X
1958,1,-1,-1,1,0,-1,0,1,0,6,X,XOOX-O-X-
1959,1,-1,-1,1,0,1,0,0,-1,4,X,XOOX-X--O
1960,1,-1,-1,1,0,1,0,-1,0,4,X,XOOX-X-O-
1961,1,-1,-1,1,0,1,-1,0,0,4,X,XOOX-XO--
1962,1,-1,-1,1,-1,0,0,0,1,6,X,XOOXO---X
1963,1,-1,-1,1,-1,0,0,1,0,6,X,XOOXO--X-
1964,1,-1,-1,1,-1,1,0,0,0,6,X,XOOXOX---
1965,1,-1,-1,1,1,0,0,0,-1,5,X,XOOXX---O
1966,1,-1,-1,1,1,0,0,-1,0,5,X,XOOXX--O-
1967,1,-1,-1,1,1,0,-1,0,0,5,X,XOOXX-O--
1968,1,-1,-1,1,1,-1,0,0,0,6,X,XOOXXO---
1969,1,-1,1,0,0,0,-1,-1,1,4,X,XOX---OOX
1970,1,-1,1,0,0,0,-1,1,-1,3,X,XOX---OXO
1971,1,-1,1,0,0,0,1,-1,-1,3,X,XOX---XOO
1972,1,-1,1,0,0,-1,0,-1,1,4,X,XOX--O-OX
1973,1,-1,1,0,0,-1,0,1,-1,6,X,XOX--O-XO
1974,1,-1,1,0,0,-1,-1,0,1,4,X,XOX--OO-X
1975,1,-1,1,0,0,-1,-1,1,0,3,X,XOX--OOX-
1976,1,-1,1,0,0,-1,1,0,-1,3,X,XOX--OX-O
1977,1,-1,1,0,0,-1,1,-1,0,3,X,XOX--OXO-
1978,1,-1,1,0,0,1,0,-1,-1,3,X,XOX--X-OO
1979,1,-1,1,0,0,1,-1,0,-1,7,X,XOX--XO-O
1980,1,-1,1,0,0,1,-1,-1,0,8,X,XOX--XOO-
1981,1,-1,1,0,-1,0,0,1,-1,3,X,XOX-O--XO
1982,1,-1,1,0,-1,0,-1,0,1,5,X,XOX-O-O-X
1983,1,-1,1,0,-1,0,-1,1,0,3,X,XOX-O-OX-
1984,1,-1,1,0,-1,0,1,0,-1,3,X,XOX-O-X-O
1985,1,-1,1,0,-1,-1,0,0,1,3,X,XOX-OO--X
1986,1,-1,1,0,-1,-1,0,1,0,3,X,XOX-OO-X-
1987,1,-1,1,0,-1,-1,1,0,0,3,X,XOX-OOX--
1988,1,-1,1,0,-1,1,0,0,-1,7,X,XOX-OX--O
1989,1,-1,1,0,-1,1,-1,0,0,8,X,XOX-OXO--
1990,1,-1,1,0,1,0,0,-1,-1,6,X,XOX-X--OO
1991,1,-1,1,0,1,0,-1,0,-1,7,X,XOX-X-O-O
1992,1,-1,1,0,1,0,-1,-1,0,8,X,XOX-X-OO-
1993,1,-1,1,0,1,-1,0,0,-1,6,X,XOX-XO--O
1994,1,-1,1,0,1,-1,0,-1,0,6,X,XOX-XO-O-
1995,1,-1,1,0,1,-1,-1,0,0,8,X,XOX-XOO--
1996,1,-1,1,-1,0,0,0,-1,1,4,X,XOXO---OX
1997,1,-1,1,-1,0,0,0,1,-1,4,X,XOXO---XO
1998,1,-1,1,-1,0,0,-1,0,1,4,X,XOXO--O-X
1999,1,-1,1,-1,0,0,-1,1,0,8,X,XOXO--OX-
2000,1,-1,1,-1,0,0,1,0,-1,4,X,XOXO--X-O
2001,1,-1,1,-1,0,0,1,-1,0,4,X,XOXO--XO-
2002,1,-1,1,-1,0,-1,0,0,1,4,X,XOXO-O--X
2003,1,-1,1,-1,0,-1,0,1,0,4,X,XOXO-O-X-
2004,1,-1,1,-1,0,-1,1,0,0,4,X,XOXO-OX--
2005,1,-1,1,-1,0,1,0,0,-1,4,X,XOXO-X--O
2006,1,-1,1,-1,0,1,0,-1,0,8,X,XOXO-X-O-
2007,1,-1,1,-1,0,1,-1,0,0,8,X,XOXO-XO--
2008,1,-1,1,-1,-1,0,0,0,1,5,X,XOXOO---X
2009,1,-1,1,-1,-1,0,0,1,0,5,X,XOXOO--X-
2010,1,-1,1,-1,-1,0,1,0,0,5,X,XOXOO-X--
2011,1,-1,1,-1,-1,1,0,0,0,8,X,XOXOOX---
2012,1,-1,1,-1,1,0,0,0,-1,6,X,XOXOX---O
2013,1,-1,1,-1,1,0,0,-1,0,6,X,XOXOX--O-
2014,1,-1,1,-1,1,0,-1,0,0,8,X,XOXOX-O--
2015,1,-1,1,-1,1,-1,0,0,0,6,X,XOXOXO---
2016,1,-1,1,1,0,0,0,-1,-1,6,X,XOXX---OO
2017,1,-1,1,1,0,0,-1,0,-1,7,X,XOXX--O-O
2018,1,-1,1,1,0,0,-1,-1,0,4,X,XOXX--OO-
2019,1,-1,1,1,0,-1,0,0,-1,6,X,XOXX-O--O
2020,1,-1,1,1,0,-1,0,-1,0,6,X,XOXX-O-O-
2021,1,-1,1,1,0,-1,-1,0,0,4,X,XOXX-OO--
2022,1,-1,1,1,-1,0,0,0,-1,6,X,XOXXO---O
2023,1,-1,1,1,-1,0,-1,0,0,7,X,XOXXO-O--
2024,1,-1,1,1,-1,-1,0,0,0,6,X,XOXXOO---
2025,1,1,0,0,0,-1,-1,-1,1,2,X,XX---OOOX
2026,1,1,0,0,0,-1,-1,1,-1,2,X,XX---OOXO
2027,1,1,0,0,0,-1,1,-1,-1,2,X,XX---OXOO
2028,1,1,0,0,-1,0,-1,-1,1,2,X,XX--O-OOX
2029,1,1,0,0,-1,0,-1,1,-1,2,X,XX--O-OXO
2030,1,1,0,0,-1,0,1,-1,-1,2,X,XX--O-XOO
2031,1,1,0,0,-1,-1,0,-1,1,2,X,XX--OO-OX
2032,1,1,0,0,-1,-1,0,1,-1,2,X,XX--OO-XO
2033,1,1,0,0,-1,-1,-1,0,1,2,X,XX--OOO-X
2034,1,1,0,0,-1,-1,-1,1,0,2,X,XX--OOOX-
2035,1,1,0,0,-1,-1,1,0,-1,2,X,XX--OOX-O
2036,1,1,0,0,-1,-1,1,-1,0,2,X,XX--OOXO-
2037,1,1,0,0,-1,1,0,-1,-1,2,X,XX--OX-OO
2038,1,1,0,0,-1,1,-1,0,-1,2,X,XX--OXO-O
2039,1,1,0,0,-1,1,-1,-1,0,2,X,XX--OXOO-
2040,1,1,0,0,1,-1,0,-1,-1,2,X,XX--XO-OO
2041,1,1,0,0,1,-1,-1,0,-1,2,X,XX--XOO-O
2042,1,1,0,0,1,-1,-1,-1,0,2,X,XX--XOOO-
2043,1,1,0,-1,0,0,-1,-1,1,2,X,XX-O--OOX
2044,1,1,0,-1,0,0,-1,1,-1,2,X,XX-O--OXO
2045,1,1,0,-1,0,0,1,-1,-1,2,X,XX-O--XOO
2046,1,1,0,-1,0,-1,0,-1,1,2,X,XX-O-O-OX
2047,1,1,0,-1,0,-1,0,1,-1,2,X,XX-O-O-XO
2048,1,1,0,-1,0,-1,-1,0,1,2,X,XX-O-OO-X
2049,1,1,0,-1,0,-1,-1,1,0,2,X,XX-O-OOX-
2050,1,1,0,-1,0,-1,1,0,-1,2,X,XX-O-OX-O
2051,1,1,0,-1,0,-1,1,-1,0,2,X,XX-O-OXO-
2052,1,1,0,-1,0,1,0,-1,-1,2,X,XX-O-X-OO
2053,1,1,0,-1,0,1,-1,0,-1,2,X,XX-O-XO-O
2054,1,1,0,-1,0,1,-1,-1,0,2,X,XX-O-XOO-
2055,1,1,0,-1,-1,0,0,-1,1,2,X,XX-OO--OX
2056,1,1,0,-1,-1,0,0,1,-1,2,X,XX-OO--XO
2057,1,1,0,-1,-1,0,-1,0,1,2,X,XX-OO-O-X
2058,1,1,0,-1,-1,0,-1,1,0,2,X,XX-OO-OX-
2059,1,1,0,-1,-1,0,1,0,-1,2,X,XX-OO-X-O
2060,1,1,0,-1,-1,0,1,-1,0,2,X,XX-OO-XO-
2061,1,1,0,-1,-1,1,0,0,-1,2,X,XX-OOX--O
2062,1,1,0,-1,-1,1,0,-1,0,2,X,XX-OOX-O-
2063,1,1,0,-1,-1,1,-1,0,0,2,X,XX-OOXO--
2064,1,1,0,-1,1,0,0,-1,-1,2,X,XX-OX--OO
2065,1,1,0,-1,1,0,-1,0,-1,2,X,XX-OX-O-O
2066,1,1,0,-1,1,0,-1,-1,0,2,X,XX-OX-OO-
2067,1,1,0,-1,1,-1,0,0,-1,2,X,XX-OXO--O
2068,1,1,0,-1,1,-1,0,-1,0,2,X,XX-OXO-O-
2069,1,1,0,-1,1,-1,-1,0,0,2,X,XX-OXOO--
2070,1,1,0,1,0,-1,0,-1,-1,2,X,XX-X-O-OO
2071,1,1,0,1,0,-1,-1,0,-1,2,X,XX-X-OO-O
2072,1,1,0,1,0,-1,-1,-1,0,2,X,XX-X-OOO-
2073,1,1,0,1,-1,0,0,-1,-1,2,X,XX-XO--OO
2074,1,1,0,1,-1,0,-1,0,-1,2,X,XX-XO-O-O
2075,1,1,0,1,-1,0,-1,-1,0,2,X,XX-XO-OO-
2076,1,1,0,1,-1,-1,0,0,-1,2,X,XX-XOO--O
2077,1,1,0,1,-1,-1,0,-1,0,2,X,XX-XOO-O-
2078,1,1,0,1,-1,-1,-1,0,0,2,X,XX-XOOO--
2079,1,1,-1,0,0,0,-1,-1,1,4,X,XXO---OOX
2080,1,1,-1,0,0,0,-1,1,-1,4,X,XXO---OXO
2081,1,1,-1,0,0,0,1,-1,-1,3,X,XXO---XOO
2082,1,1,-1,0,0,-1,0,-1,1,4,X,XXO--O-OX
2083,1,1,-1,0,0,-1,-1,0,1,4,X,XXO--OO-X
2084,1,1,-1,0,0,-1,-1,1,0,4,X,XXO--OOX-
2085,1,1,-1,0,0,-1,1,-1,0,3,X,XXO--OXO-
2086,1,1,-1,0,0,1,0,-1,-1,6,X,XXO--X-OO
2087,1,1,-1,0,0,1,-1,0,-1,3,X,XXO--XO-O
2088,1,1,-1,0,0,1,-1,-1,0,3,X,XXO--XOO-
2089,1,1,-1,0,-1,0,0,-1,1,6,X,XXO-O--OX
2090,1,1,-1,0,-1,0,0,1,-1,3,X,XXO-O--XO
2091,1,1,-1,0,-1,0,1,0,-1,3,X,XXO-O-X-O
2092,1,1,-1,0,-1,0,1,-1,0,3,X,XXO-O-XO-
2093,1,1,-1,0,-1,-1,0,0,1,3,X,XXO-OO--X
2094,1,1,-1,0,-1,-1,0,1,0,3,X,XXO-OO-X-
2095,1,1,-1,0,-1,-1,1,0,0,3,X,XXO-OOX--
2096,1,1,-1,0,-1,1,0,0,-1,6,X,XXO-OX--O
2097,1,1,-1,0,-1,1,0,-1,0,6,X,XXO-OX-O-
2098,1,1,-1,0,1,0,0,-1,-1,3,X,XXO-X--OO
2099,1,1,-1,0,1,0,-1,0,-1,7,X,XXO-X-O-O
2100,1,1,-1,0,1,0,-1,-1,0,8,X,XXO-X-OO-
2101,1,1,-1,0,1,-1,0,-1,0,8,X,XXO-XO-O-
2102,1,1,-1,0,1,-1,-1,0,0,7,X,XXO-XOO--
2103,1,1,-1,-1,0,0,0,-1,1,4,X,XXOO---OX
2104,1,1,-1,-1,0,0,0,1,-1,4,X,XXOO---XO
2105,1,1,-1,-1,0,0,-1,0,1,4,X,XXOO--O-X
2106,1,1,-1,-1,0,0,-1,1,0,4,X,XXOO--OX-
2107,1,1,-1,-1,0,0,1,0,-1,5,X,XXOO--X-O
2108,1,1,-1,-1,0,0,1,-1,0,4,X,XXOO--XO-
2109,1,1,-1,-1,0,-1,0,0,1,4,X,XXOO-O--X
2110,1,1,-1,-1,0,-1,0,1,0,4,X,XXOO-O-X-
2111,1,1,-1,-1,0,-1,1,0,0,4,X,XXOO-OX--
2112,1,1,-1,-1,0,1,0,0,-1,4,X,XXOO-X--O
2113,1,1,-1,-1,0,1,0,-1,0,4,X,XXOO-X-O-
2114,1,1,-1,-1,0,1,-1,0,0,4,X,XXOO-XO--
2115,1,1,-1,-1,-1,0,0,0,1,5,X,XXOOO---X
2116,1,1,-1,-1,-1,0,0,1,0,5,X,XXOOO--X-
2117,1,1,-1,-1,-1,0,1,0,0,5,X,XXOOO-X--
2118,1,1,-1,-1,-1,1,0,0,0,6,X,XXOOOX---
2119,1,1,-1,-1,1,0,0,0,-1,7,X,XXOOX---O
2120,1,1,-1,-1,1,0,0,-1,0,8,X,XXOOX--O-
2121,1,1,-1,-1,1,0,-1,0,0,7,X,XXOOX-O--
2122,1,1,-1,-1,1,-1,0,0,0,7,X,XXOOXO---
2123,1,1,-1,1,0,0,0,-1,-1,6,X,XXOX---OO
2124,1,1,-1,1,0,0,-1,0,-1,4,X,XXOX--O-O
2125,1,1,-1,1,0,0,-1,-1,0,4,X,XXOX--OO-
2126,1,1,-1,1,0,-1,0,-1,0,6,X,XXOX-O-O-
2127,1,1,-1,1,0,-1,-1,0,0,4,X,XXOX-OO--
2128,1,1,-1,1,-1,0,0,0,-1,6,X,XXOXO---O
2129,1,1,-1,1,-1,0,0,-1,0,6,X,XXOXO--O-
2130,1,1,-1,1,-1,-1,0,0,0,6,X,XXOXOO---
2131,0,-1,-1,-1,1,1,-1,1,1,0,X,-OOOXXOXX
2132,0,-1,-1,-1,1,1,1,-1,1,0,X,-OOOXXXOX
2133,0,-1,-1,-1,1,1,1,1,-1,0,X,-OOOXXXXO
2134,0,-1,-1,1,-1,1,1,1,-1,0,X,-OOXOXXXO
2135,0,-1,-1,1,1,-1,-1,1,1,0,X,-OOXXOOXX
2136,0,-1,-1,1,1,-1,1,-1,1,0,X,-OOXXOXOX
2137,0,-1,1,-1,-1,1,1,1,-1,0,X,-OXOOXXXO
2138,0,-1,1,-1,1,-1,-1,1,1,0,X,-OXOXOOXX
2139,0,-1,1,-1,1,1,-1,1,-1,0,X,-OXOXXOXO
2140,0,-1,1,1,-1,-1,-1,1,1,0,X,-OXXOOOXX
2141,0,-1,1,1,-1,-1,1,1,-1,0,X,-OXXOOXXO
2142,0,-1,1,1,-1,1,-1,1,-1,0,X,-OXXOXOXO
2143,0,-1,1,1,1,-1,-1,-1,1,0,X,-OXXXOOOX
2144,0,-1,1,1,1,-1,-1,1,-1,0,X,-OXXXOOXO
2145,0,1,-1,-1,-1,1,1,-1,1,0,X,-XOOOXXOX
2146,0,1,-1,-1,-1,1,1,1,-1,0,X,-XOOOXXXO
2147,0,1,-1,-1,1,-1,1,-1,1,0,X,-XOOXOXOX
2148,0,1,-1,-1,1,1,-1,-1,1,0,X,-XOOXXOOX
2149,0,1,-1,-1,1,1,1,-1,-1,0,X,-XOOXXXOO
2150,0,1,-1,1,-1,-1,1,-1,1,0,X,-XOXOOXOX
2151,0,1,-1,1,-1,1,1,-1,-1,0,X,-XOXOXXOO
2152,0,1,-1,1,1,-1,-1,-1,1,0,X,-XOXXOOOX
2153,0,1,1,-1,-1,1,-1,1,-1,0,X,-XXOOXOXO
2154,0,1,1,-1,-1,1,1,-1,-1,0,X,-XXOOXXOO
2155,0,1,1,-1,1,-1,-1,-1,1,0,X,-XXOXOOOX
2156,0,1,1,1,-1,-1,-1,-1,1,0,X,-XXXOOOOX
2157,0,1,1,1,-1,-1,-1,1,-1,0,X,-XXXOOOXO
2158,0,1,1,1,-1,-1,1,-1,-1,0,X,-XXXOOXOO
2159,-1,0,-1,-1,1,1,1,-1,1,1,X,O-OOXXXOX
2160,-1,0,-1,-1,1,1,1,1,-1,1,X,O-OOXXXXO
2161,-1,0,-1,1,-1,1,1,-1,1,1,X,O-OXOXXOX
2162,-1,0,-1,1,1,-1,-1,1,1,1,X,O-OXXOOXX
2163,-1,0,-1,1,1,-1,1,-1,1,1,X,O-OXXOXOX
2164,-1,0,1,1,-1,-1,-1,1,1,1,X,O-XXOOOXX
2165,-1,0,1,1,-1,-1,1,-1,1,1,X,O-XXOOXOX
2166,-1,0,1,1,1,-1,-1,-1,1,1,X,O-XXXOOOX
2167,-1,0,1,1,1,-1,-1,1,-1,1,X,O-XXXOOXO
2168,-1,-1,0,-1,1,1,1,-1,1,2,X,OO-OXXXOX
2169,-1,-1,0,-1,1,1,1,1,-1,2,X,OO-OXXXXO
2170,-1,-1,0,1,-1,1,-1,1,1,2,X,OO-XOXOXX
2171,-1,-1,0,1,-1,1,1,1,-1,2,X,OO-XOXXXO
2172,-1,-1,0,1,1,-1,-1,1,1,2,X,OO-XXOOXX
2173,-1,-1,0,1,1,-1,1,-1,1,2,X,OO-XXOXOX
2174,-1,-1,0,1,1,-1,1,1,-1,2,X,OO-XXOXXO
2175,-1,-1,1,0,1,-1,-1,1,1,3,X,OOX-XOOXX
2176,-1,-1,1,0,1,1,-1,1,-1,3,X,OOX-XXOXO
2177,-1,-1,1,-1,0,1,1,1,-1,4,X,OOXO-XXXO
2178,-1,-1,1,-1,-1,1,1,1,0,8,X,OOXOOXXX-
2179,-1,-1,1,-1,1,-1,0,1,1,6,X,OOXOXO-XX
2180,-1,-1,1,-1,1,1,0,1,-1,6,X,OOXOXX-XO
2181,-1,-1,1,1,0,-1,-1,1,1,4,X,OOXX-OOXX
2182,-1,-1,1,1,0,-1,1,-1,1,4,X,OOXX-OXOX
2183,-1,-1,1,1,0,-1,1,1,-1,4,X,OOXX-OXXO
2184,-1,-1,1,1,0,1,-1,1,-1,4,X,OOXX-XOXO
2185,-1,-1,1,1,0,1,1,-1,-1,4,X,OOXX-XXOO
2186,-1,-1,1,1,-1,0,-1,1,1,5,X,OOXXO-OXX
2187,-1,-1,1,1,-1,-1,0,1,1,6,X,OOXXOO-XX
2188,-1,-1,1,1,-1,-1,1,0,1,7,X,OOXXOOX-X
2189,-1,-1,1,1,-1,-1,1,1,0,8,X,OOXXOOXX-
2190,-1,-1,1,1,-1,1,-1,1,0,8,X,OOXXOXOX-
2191,-1,-1,1,1,1,0,-1,-1,1,5,X,OOXXX-OOX
2192,-1,-1,1,1,1,0,-1,1,-1,5,X,OOXXX-OXO
2193,-1,-1,1,1,1,-1,0,-1,1,6,X,OOXXXO-OX
2194,-1,-1,1,1,1,-1,0,1,-1,6,X,OOXXXO-XO
2195,-1,-1,1,1,1,-1,-1,0,1,7,X,OOXXXOO-X
2196,-1,-1,1,1,1,-1,-1,1,0,8,X,OOXXXOOX-
2197,-1,1,0,-1,-1,1,1,-1,1,2,X,OX-OOXXOX
2198,-1,1,0,-1,-1,1,1,1,-1,2,X,OX-OOXXXO
2199,-1,1,0,-1,1,-1,1,-1,1,2,X,OX-OXOXOX
2200,-1,1,0,-1,1,1,1,-1,-1,2,X,OX-OXXXOO
2201,-1,1,0,1,-1,-1,-1,1,1,2,X,OX-XOOOXX
2202,-1,1,0,1,-1,-1,1,-1,1,2,X,OX-XOOXOX
2203,-1,1,0,1,-1,-1,1,1,-1,2,X,OX-XOOXXO
2204,-1,1,0,1,-1,1,-1,-1,1,2,X,OX-XOXOOX
2205,-1,1,0,1,-1,1,-1,1,-1,2,X,OX-XOXOXO
2206,-1,1,0,1,-1,1,1,-1,-1,2,X,OX-XOXXOO
2207,-1,1,0,1,1,-1,-1,-1,1,2,X,OX-XXOOOX
2208,-1,1,0,1,1,-1,1,-1,-1,2,X,OX-XXOXOO
2209,-1,1,-1,0,-1,1,1,-1,1,3,X,OXO-OXXOX
2210,-1,1,-1,0,1,-1,1,-1,1,3,X,OXO-XOXOX
2211,-1,1,-1,0,1,1,-1,-1,1,3,X,OXO-XXOOX
2212,-1,1,-1,0,1,1,1,-1,-1,3,X,OXO-XXXOO
2213,-1,1,-1,-1,0,1,1,-1,1,4,X,OXOO-XXOX
2214,-1,1,-1,-1,0,1,1,1,-1,4,X,OXOO-XXXO
2215,-1,1,-1,-1,-1,1,0,1,1,6,X,OXOOOX-XX
2216,-1,1,-1,-1,-1,1,1,0,1,7,X,OXOOOXX-X
2217,-1,1,-1,-1,-1,1,1,1,0,8,X,OXOOOXXX-
2218,-1,1,-1,-1,1,0,1,-1,1,5,X,OXOOX-XOX
2219,-1,1,-1,-1,1,-1,1,0,1,7,X,OXOOXOX-X
2220,-1,1,-1,-1,1,1,0,-1,1,6,X,OXOOXX-OX
2221,-1,1,-1,-1,1,1,1,0,-1,7,X,OXOOXXX-O
2222,-1,1,-1,-1,1,1,1,-1,0,8,X,OXOOXXXO-
2223,-1,1,-1,1,0,-1,-1,1,1,4,X,OXOX-OOXX
2224,-1,1,-1,1,0,-1,1,-1,1,4,X,OXOX-OXOX
2225,-1,1,-1,1,0,1,-1,-1,1,4,X,OXOX-XOOX
2226,-1,1,-1,1,0,1,-1,1,-1,4,X,OXOX-XOXO
2227,-1,1,-1,1,0,1,1,-1,-1,4,X,OXOX-XXOO
2228,-1,1,-1,1,-1,0,1,-1,1,5,X,OXOXO-XOX
2229,-1,1,-1,1,-1,-1,0,1,1,6,X,OXOXOO-XX
2230,-1,1,-1,1,-1,-1,1,0,1,7,X,OXOXOOX-X
2231,-1,1,-1,1,-1,-1,1,1,0,8,X,OXOXOOXX-
2232,-1,1,-1,1,-1,1,0,-1,1,6,X,OXOXOX-OX
2233,-1,1,-1,1,-1,1,1,-1,0,8,X,OXOXOXXO-
2234,-1,1,-1,1,1,0,-1,-1,1,5,X,OXOXX-OOX
2235,-1,1,-1,1,1,0,1,-1,-1,5,X,OXOXX-XOO
2236,-1,1,-1,1,1,-1,0,-1,1,6,X,OXOXXO-OX
2237,-1,1,-1,1,1,-1,-1,0,1,7,X,OXOXXOO-X
2238,-1,1,-1,1,1,-1,1,-1,0,8,X,OXOXXOXO-
2239,-1,1,1,0,-1,-1,-1,1,1,3,X,OXX-OOOXX
2240,-1,1,1,0,-1,-1,1,-1,1,3,X,OXX-OOXOX
2241,-1,1,1,0,1,-1,-1,-1,1,3,X,OXX-XOOOX
2242,-1,1,1,-1,0,-1,1,-1,1,4,X,OXXO-OXOX
2243,-1,1,1,-1,0,-1,1,1,-1,4,X,OXXO-OXXO
2244,-1,1,1,-1,0,1,1,-1,-1,4,X,OXXO-XXOO
2245,-1,1,1,-1,-1,0,1,-1,1,5,X,OXXOO-XOX
2246,-1,1,1,-1,-1,1,1,-1,0,8,X,OXXOOXXO-
2247,-1,1,1,-1,1,-1,0,-1,1,6,X,OXXOXO-OX
2248,-1,1,1,-1,1,1,0,-1,-1,6,X,OXXOXX-OO
2249,-1,1,1,1,0,-1,-1,-1,1,4,X,OXXX-OOOX
2250,-1,1,1,1,0,-1,-1,1,-1,4,X,OXXX-OOXO
2251,-1,1,1,1,0,-1,1,-1,-1,4,X,OXXX-OXOO
2252,-1,1,1,1,-1,0,-1,-1,1,5,X,OXXXO-OOX
2253,-1,1,1,1,-1,-1,0,-1,1,6,X,OXXXOO-OX
2254,-1,1,1,1,-1,-1,-1,0,1,7,X,OXXXOOO-X
2255,-1,1,1,1,-1,-1,-1,1,0,8,X,OXXXOOOX-
2256,-1,1,1,1,-1,-1,1,-1,0,8,X,OXXXOOXO-
2257,-1,1,1,1,-1,1,-1,-1,0,8,X,OXXXOXOO-
2258,-1,1,1,1,1,-1,0,-1,-1,6,X,OXXXXO-OO
2259,-1,1,1,1,1,-1,-1,0,-1,7,X,OXXXXOO-O
2260,-1,1,1,1,1,-1,-1,-1,0,8,X,OXXXXOOO-
2261,1,0,-1,-1,-1,1,1,-1,1,1,X,X-OOOXXOX
2262,1,0,-1,-1,-1,1,1,1,-1,1,X,X-OOOXXXO
2263,1,0,-1,-1,1,1,-1,1,-1,1,X,X-OOXXOXO
2264,1,0,-1,-1,1,1,1,-1,-1,1,X,X-OOXXXOO
2265,1,0,1,-1,-1,1,-1,1,-1,1,X,X-XOOXOXO
2266,1,0,1,-1,-1,1,1,-1,-1,1,X,X-XOOXXOO
2267,1,0,1,-1,1,-1,-1,1,-1,1,X,X-XOXOOXO
2268,1,0,1,1,-1,-1,-1,-1,1,1,X,X-XXOOOOX
2269,1,0,1,1,-1,-1,-1,1,-1,1,X,X-XXOOOXO
2270,1,-1,0,-1,-1,1,-1,1,1,2,X,XO-OOXOXX
2271,1,-1,0,-1,-1,1,1,1,-1,2,X,XO-OOXXXO
2272,1,-1,0,-1,1,-1,-1,1,1,2,X,XO-OXOOXX
2273,1,-1,0,-1,1,-1,1,-1,1,2,X,XO-OXOXOX
2274,1,-1,0,-1,1,-1,1,1,-1,2,X,XO-OXOXXO
2275,1,-1,0,-1,1,1,-1,-1,1,2,X,XO-OXXOOX
2276,1,-1,0,-1,1,1,-1,1,-1,2,X,XO-OXXOXO
2277,1,-1,0,-1,1,1,1,-1,-1,2,X,XO-OXXXOO
2278,1,-1,0,1,-1,-1,-1,1,1,2,X,XO-XOOOXX
2279,1,-1,0,1,-1,1,-1,1,-1,2,X,XO-XOXOXO
2280,1,-1,0,1,1,-1,-1,-1,1,2,X,XO-XXOOOX
2281,1,-1,0,1,1,-1,-1,1,-1,2,X,XO-XXOOXO
2282,1,-1,-1,0,-1,1,1,1,-1,3,X,XOO-OXXXO
2283,1,-1,-1,0,1,1,-1,1,-1,3,X,XOO-XXOXO
2284,1,-1,-1,0,1,1,1,-1,-1,3,X,XOO-XXXOO
2285,1,-1,-1,-1,0,1,-1,1,1,4,X,XOOO-XOXX
2286,1,-1,-1,-1,0,1,1,-1,1,4,X,XOOO-XXOX
2287,1,-1,-1,-1,0,1,1,1,-1,4,X,XOOO-XXXO
2288,1,-1,-1,-1,-1,1,0,1,1,6,X,XOOOOX-XX
2289,1,-1,-1,-1,-1,1,1,0,1,7,X,XOOOOXX-X
2290,1,-1,-1,-1,-1,1,1,1,0,8,X,XOOOOXXX-
2291,1,-1,-1,-1,1,0,1,1,-1,5,X,XOOOX-XXO
2292,1,-1,-1,-1,1,-1,1,1,0,8,X,XOOOXOXX-
2293,1,-1,-1,-1,1,1,0,1,-1,6,X,XOOOXX-XO
2294,1,-1,-1,-1,1,1,-1,1,0,8,X,XOOOXXOX-
2295,1,-1,-1,-1,1,1,1,0,-1,7,X,XOOOXXX-O
2296,1,-1,-1,-1,1,1,1,-1,0,8,X,XOOOXXXO-
2297,1,-1,-1,1,0,-1,-1,1,1,4,X,XOOX-OOXX
2298,1,-1,-1,1,0,1,-1,-1,1,4,X,XOOX-XOOX
2299,1,-1,-1,1,0,1,-1,1,-1,4,X,XOOX-XOXO
2300,1,-1,-1,1,-1,-1,0,1,1,6,X,XOOXOO-XX
2301,1,-1,-1,1,-1,1,0,1,-1,6,X,XOOXOX-XO
2302,1,-1,-1,1,1,0,-1,1,-1,5,X,XOOXX-OXO
2303,1,-1,-1,1,1,-1,-1,1,0,8,X,XOOXXOOX-
2304,1,-1,1,0,-1,-1,-1,1,1,3,X,XOX-OOOXX
2305,1,-1,1,0,-1,-1,1,1,-1,3,X,XOX-OOXXO
2306,1,-1,1,0,-1,1,-1,1,-1,3,X,XOX-OXOXO
2307,1,-1,1,0,1,-1,-1,1,-1,3,X,XOX-XOOXO
2308,1,-1,1,-1,0,-1,-1,1,1,4,X,XOXO-OOXX
2309,1,-1,1,-1,0,-1,1,-1,1,4,X,XOXO-OXOX
2310,1,-1,1,-1,0,-1,1,1,-1,4,X,XOXO-OXXO
2311,1,-1,1,-1,0,1,-1,1,-1,4,X,XOXO-XOXO
2312,1,-1,1,-1,0,1,1,-1,-1,4,X,XOXO-XXOO
2313,1,-1,1,-1,-1,0,-1,1,1,5,X,XOXOO-OXX
2314,1,-1,1,-1,-1,0,1,1,-1,5,X,XOXOO-XXO
2315,1,-1,1,-1,-1,1,0,1,-1,6,X,XOXOOX-XO
2316,1,-1,1,-1,-1,1,-1,1,0,8,X,XOXOOXOX-
